Get	8	0.00018238606570458016
brain	1	2.279825821307252e-05
shedding	1	2.279825821307252e-05
unrobe	1	2.279825821307252e-05
sulphurous	1	2.279825821307252e-05
bows	3	6.839477463921757e-05
Thinkest	1	2.279825821307252e-05
Ague	1	2.279825821307252e-05
soldiers	7	0.00015958780749150765
tasted	1	2.279825821307252e-05
fat	1	2.279825821307252e-05
far	5	0.00011399129106536261
cheek	2	4.559651642614504e-05
screaming	3	6.839477463921757e-05
crumbs	1	2.279825821307252e-05
dived	1	2.279825821307252e-05
Salt	1	2.279825821307252e-05
tired	4	9.119303285229008e-05
mulberries	1	2.279825821307252e-05
Giaours	1	2.279825821307252e-05
noses	2	4.559651642614504e-05
saddle	2	4.559651642614504e-05
fan	5	0.00011399129106536261
broth	2	4.559651642614504e-05
sobbed	1	2.279825821307252e-05
peered	6	0.00013678954927843514
thighs	1	2.279825821307252e-05
heads	7	0.00015958780749150765
trumpeters	1	2.279825821307252e-05
disclosed	1	2.279825821307252e-05
orchard	3	6.839477463921757e-05
worth	4	9.119303285229008e-05
bay	8	0.00018238606570458016
caftan	1	2.279825821307252e-05
frame	1	2.279825821307252e-05
loaded	1	2.279825821307252e-05
wall	6	0.00013678954927843514
dismounted	1	2.279825821307252e-05
bag	1	2.279825821307252e-05
bad	2	4.559651642614504e-05
roam	1	2.279825821307252e-05
vinedresser	1	2.279825821307252e-05
pastilles	1	2.279825821307252e-05
anchor	2	4.559651642614504e-05
muffled	1	2.279825821307252e-05
natural	4	9.119303285229008e-05
gate	12	0.00027357909855687027
Lorraine	1	2.279825821307252e-05
avails	1	2.279825821307252e-05
fens	1	2.279825821307252e-05
sponges	1	2.279825821307252e-05
must	19	0.0004331669060483779
boys	7	0.00015958780749150765
Office	2	4.559651642614504e-05
linen	4	9.119303285229008e-05
musk	1	2.279825821307252e-05
back	42	0.0009575268449490459
Council	1	2.279825821307252e-05
troubled	4	9.119303285229008e-05
naked	4	9.119303285229008e-05
overtake	1	2.279825821307252e-05
size	1	2.279825821307252e-05
kings	6	0.00013678954927843514
stole	3	6.839477463921757e-05
bubbled	1	2.279825821307252e-05
slow	2	4.559651642614504e-05
beasts	2	4.559651642614504e-05
blessing	1	2.279825821307252e-05
governs	1	2.279825821307252e-05
thyself	3	6.839477463921757e-05
snow	7	0.00015958780749150765
bubbles	2	4.559651642614504e-05
tilted	1	2.279825821307252e-05
woven	2	4.559651642614504e-05
purses	4	9.119303285229008e-05
go	46	0.001048719877801336
swung	1	2.279825821307252e-05
watched	13	0.00029637735676994276
famine	3	6.839477463921757e-05
hanged	1	2.279825821307252e-05
straight	2	4.559651642614504e-05
Maytime	1	2.279825821307252e-05
done	12	0.00027357909855687027
morning	16	0.0003647721314091603
ask	3	6.839477463921757e-05
mere	2	4.559651642614504e-05
beseemeth	1	2.279825821307252e-05
rice	1	2.279825821307252e-05
topazes	1	2.279825821307252e-05
cornered	1	2.279825821307252e-05
rainy	1	2.279825821307252e-05
Torrent	1	2.279825821307252e-05
retired	3	6.839477463921757e-05
eddying	1	2.279825821307252e-05
behalf	1	2.279825821307252e-05
hawks	2	4.559651642614504e-05
lashed	1	2.279825821307252e-05
trencher	2	4.559651642614504e-05
lamps	1	2.279825821307252e-05
antique	1	2.279825821307252e-05
without	8	0.00018238606570458016
got	2	4.559651642614504e-05
maniple	1	2.279825821307252e-05
succour	1	2.279825821307252e-05
Ambassador	1	2.279825821307252e-05
swaying	1	2.279825821307252e-05
lives	3	6.839477463921757e-05
backs	1	2.279825821307252e-05
jade	5	0.00011399129106536261
coast	1	2.279825821307252e-05
Ethiops	1	2.279825821307252e-05
angry	1	2.279825821307252e-05
herald	1	2.279825821307252e-05
become	1	2.279825821307252e-05
plaited	1	2.279825821307252e-05
Besides	1	2.279825821307252e-05
tulips	3	6.839477463921757e-05
brocaded	1	2.279825821307252e-05
Rose	1	2.279825821307252e-05
Here	1	2.279825821307252e-05
heaven	5	0.00011399129106536261
watches	1	2.279825821307252e-05
shoulders	6	0.00013678954927843514
coup	1	2.279825821307252e-05
sunning	1	2.279825821307252e-05
Heavy	1	2.279825821307252e-05
tigers	2	4.559651642614504e-05
waits	1	2.279825821307252e-05
aloud	3	6.839477463921757e-05
twittered	1	2.279825821307252e-05
taking	6	0.00013678954927843514
osier	1	2.279825821307252e-05
pot	1	2.279825821307252e-05
sourire	1	2.279825821307252e-05
escapes	1	2.279825821307252e-05
ugliness	2	4.559651642614504e-05
set	36	0.0008207372956706108
Del	1	2.279825821307252e-05
sower	1	2.279825821307252e-05
tongue	1	2.279825821307252e-05
though	21	0.00047876342247452297
grotesque	4	9.119303285229008e-05
bodies	2	4.559651642614504e-05
stirred	4	9.119303285229008e-05
bought	1	2.279825821307252e-05
sea	52	0.001185509427079771
clatter	1	2.279825821307252e-05
see	23	0.000524359938900668
pine	1	2.279825821307252e-05
came	95	0.0021658345302418896
fluted	1	2.279825821307252e-05
completely	1	2.279825821307252e-05
hollow	1	2.279825821307252e-05
compliments	1	2.279825821307252e-05
tempted	5	0.00011399129106536261
remembered	5	0.00011399129106536261
cinnamon	1	2.279825821307252e-05
silver	39	0.0008891320703098283
birth	3	6.839477463921757e-05
ate	2	4.559651642614504e-05
Bid	1	2.279825821307252e-05
chests	2	4.559651642614504e-05
ecstasy	1	2.279825821307252e-05
Elizabeth	1	2.279825821307252e-05
lilac	2	4.559651642614504e-05
cities	4	9.119303285229008e-05
lotus	1	2.279825821307252e-05
arcades	1	2.279825821307252e-05
about	25	0.0005699564553268131
were	130	0.0029637735676994277
deaf	1	2.279825821307252e-05
shrine	3	6.839477463921757e-05
stature	4	9.119303285229008e-05
Let	6	0.00013678954927843514
follows	1	2.279825821307252e-05
cells	1	2.279825821307252e-05
Oftentimes	1	2.279825821307252e-05
Albuquerque	1	2.279825821307252e-05
clipped	2	4.559651642614504e-05
skirt	1	2.279825821307252e-05
Kings	2	4.559651642614504e-05
unconsciousness	1	2.279825821307252e-05
frowning	2	4.559651642614504e-05
highest	1	2.279825821307252e-05
mend	1	2.279825821307252e-05
luxury	1	2.279825821307252e-05
cultivated	1	2.279825821307252e-05
buried	1	2.279825821307252e-05
spoken	3	6.839477463921757e-05
everywhere	1	2.279825821307252e-05
vermilion	2	4.559651642614504e-05
suspicion	1	2.279825821307252e-05
breakfast	1	2.279825821307252e-05
dawned	1	2.279825821307252e-05
None	1	2.279825821307252e-05
villages	2	4.559651642614504e-05
tried	6	0.00013678954927843514
ladies	1	2.279825821307252e-05
dungeon	3	6.839477463921757e-05
sunrise	2	4.559651642614504e-05
felt	9	0.0002051843239176527
favourite	1	2.279825821307252e-05
stir	1	2.279825821307252e-05
bewailing	1	2.279825821307252e-05
took	37	0.0008435355538836832
fell	21	0.00047876342247452297
Cathedral	1	2.279825821307252e-05
grabbled	2	4.559651642614504e-05
nearer	10	0.00022798258213072522
anywhere	4	9.119303285229008e-05
hind	2	4.559651642614504e-05
so	82	0.0018694571734719468
Church	2	4.559651642614504e-05
whir	1	2.279825821307252e-05
enclosure	1	2.279825821307252e-05
break	2	4.559651642614504e-05
fawned	1	2.279825821307252e-05
whit	2	4.559651642614504e-05
Woodpecker	1	2.279825821307252e-05
buskins	1	2.279825821307252e-05
dates	2	4.559651642614504e-05
fall	3	6.839477463921757e-05
old	22	0.0005015616806875955
Mermen	2	4.559651642614504e-05
dwarf	5	0.00011399129106536261
amuse	2	4.559651642614504e-05
because	2	4.559651642614504e-05
true	3	6.839477463921757e-05
Lucca	1	2.279825821307252e-05
Woodcutters	2	4.559651642614504e-05
perfect	1	2.279825821307252e-05
knows	2	4.559651642614504e-05
according	1	2.279825821307252e-05
overjoyed	1	2.279825821307252e-05
past	3	6.839477463921757e-05
slippers	1	2.279825821307252e-05
roasting	1	2.279825821307252e-05
pass	4	9.119303285229008e-05
kissing	1	2.279825821307252e-05
cakes	2	4.559651642614504e-05
oath	1	2.279825821307252e-05
private	1	2.279825821307252e-05
grandee	1	2.279825821307252e-05
suffering	2	4.559651642614504e-05
graved	2	4.559651642614504e-05
known	3	6.839477463921757e-05
subtlest	1	2.279825821307252e-05
life	11	0.00025078084034379773
cord	4	9.119303285229008e-05
gestures	4	9.119303285229008e-05
Mole	2	4.559651642614504e-05
deep	13	0.00029637735676994276
drunk	1	2.279825821307252e-05
stronger	3	6.839477463921757e-05
wear	5	0.00011399129106536261
corn	7	0.00015958780749150765
abdicated	1	2.279825821307252e-05
cork	1	2.279825821307252e-05
weak	2	4.559651642614504e-05
baked	1	2.279825821307252e-05
grinding	1	2.279825821307252e-05
Didst	1	2.279825821307252e-05
country	7	0.00015958780749150765
slime	1	2.279825821307252e-05
earthly	1	2.279825821307252e-05
picketed	1	2.279825821307252e-05
Adonis	1	2.279825821307252e-05
alcove	1	2.279825821307252e-05
intrude	1	2.279825821307252e-05
wave	2	4.559651642614504e-05
surf	5	0.00011399129106536261
sure	2	4.559651642614504e-05
loosened	2	4.559651642614504e-05
feelings	1	2.279825821307252e-05
scornfully	1	2.279825821307252e-05
battens	2	4.559651642614504e-05
hounds	1	2.279825821307252e-05
Egypt	3	6.839477463921757e-05
immediately	1	2.279825821307252e-05
MRS	2	4.559651642614504e-05
stung	1	2.279825821307252e-05
inside	1	2.279825821307252e-05
sparkling	1	2.279825821307252e-05
empty	6	0.00013678954927843514
anemones	2	4.559651642614504e-05
stepped	2	4.559651642614504e-05
pinks	1	2.279825821307252e-05
brake	3	6.839477463921757e-05
excessively	1	2.279825821307252e-05
terror	8	0.00018238606570458016
obliged	1	2.279825821307252e-05
lantern	3	6.839477463921757e-05
whispering	1	2.279825821307252e-05
vultures	1	2.279825821307252e-05
rabbits	1	2.279825821307252e-05
toyed	1	2.279825821307252e-05
Armenian	1	2.279825821307252e-05
Sibans	1	2.279825821307252e-05
Monsieur	1	2.279825821307252e-05
bats	1	2.279825821307252e-05
tastefully	1	2.279825821307252e-05
hollowed	2	4.559651642614504e-05
ceiling	3	6.839477463921757e-05
sieve	1	2.279825821307252e-05
sobbing	2	4.559651642614504e-05
letters	1	2.279825821307252e-05
wrinkled	1	2.279825821307252e-05
Infanta	36	0.0008207372956706108
wondered	1	2.279825821307252e-05
frowned	8	0.00018238606570458016
shivered	1	2.279825821307252e-05
wagged	1	2.279825821307252e-05
friends	1	2.279825821307252e-05
dunes	1	2.279825821307252e-05
Moorish	3	6.839477463921757e-05
misshapen	3	6.839477463921757e-05
tunic	4	9.119303285229008e-05
rose	53	0.0012083076852928436
here	15	0.00034197387319608784
clipt	1	2.279825821307252e-05
telling	1	2.279825821307252e-05
herb	1	2.279825821307252e-05
Holbein	1	2.279825821307252e-05
pearls	13	0.00029637735676994276
inn	3	6.839477463921757e-05
monsters	1	2.279825821307252e-05
Send	1	2.279825821307252e-05
dappled	1	2.279825821307252e-05
luxurious	1	2.279825821307252e-05
fastening	1	2.279825821307252e-05
vines	1	2.279825821307252e-05
put	30	0.0006839477463921757
tune	1	2.279825821307252e-05
visaged	1	2.279825821307252e-05
wood	18	0.0004103686478353054
sniffed	2	4.559651642614504e-05
hastily	3	6.839477463921757e-05
head	34	0.0007751407792444657
wool	2	4.559651642614504e-05
rank	2	4.559651642614504e-05
Duke	1	2.279825821307252e-05
smeared	1	2.279825821307252e-05
bier	1	2.279825821307252e-05
shawls	1	2.279825821307252e-05
adoration	1	2.279825821307252e-05
polished	6	0.00013678954927843514
nought	6	0.00013678954927843514
winged	1	2.279825821307252e-05
dared	1	2.279825821307252e-05
either	4	9.119303285229008e-05
Her	8	0.00018238606570458016
happened	2	4.559651642614504e-05
parentage	1	2.279825821307252e-05
streamers	1	2.279825821307252e-05
fulness	1	2.279825821307252e-05
lions	4	9.119303285229008e-05
India	2	4.559651642614504e-05
bouquets	1	2.279825821307252e-05
lanes	1	2.279825821307252e-05
tabouret	1	2.279825821307252e-05
wandered	7	0.00015958780749150765
goblets	1	2.279825821307252e-05
merely	2	4.559651642614504e-05
night	26	0.0005927547135398855
deerskin	1	2.279825821307252e-05
rescued	1	2.279825821307252e-05
muslin	1	2.279825821307252e-05
Three	3	6.839477463921757e-05
die	8	0.00018238606570458016
surely	7	0.00015958780749150765
are	66	0.0015046850420627864
Beauty	3	6.839477463921757e-05
clump	1	2.279825821307252e-05
horn	5	0.00011399129106536261
pleasant	1	2.279825821307252e-05
Prior	1	2.279825821307252e-05
repose	1	2.279825821307252e-05
camel	3	6.839477463921757e-05
coronation	4	9.119303285229008e-05
grim	1	2.279825821307252e-05
art	33	0.0007523425210313932
black	32	0.0007295442628183206
years	16	0.0003647721314091603
low	7	0.00015958780749150765
corded	1	2.279825821307252e-05
fleece	1	2.279825821307252e-05
arena	8	0.00018238606570458016
passing	2	4.559651642614504e-05
scurried	1	2.279825821307252e-05
whose	15	0.00034197387319608784
price	18	0.0004103686478353054
places	1	2.279825821307252e-05
no	75	0.001709869365980439
dais	1	2.279825821307252e-05
tapestry	1	2.279825821307252e-05
H	3	6.839477463921757e-05
truly	1	2.279825821307252e-05
haired	3	6.839477463921757e-05
Burgos	1	2.279825821307252e-05
Samaris	1	2.279825821307252e-05
mocked	11	0.00025078084034379773
trappings	1	2.279825821307252e-05
wanted	2	4.559651642614504e-05
Agazonbae	1	2.279825821307252e-05
foxes	1	2.279825821307252e-05
stately	3	6.839477463921757e-05
waning	1	2.279825821307252e-05
cross	2	4.559651642614504e-05
companion	3	6.839477463921757e-05
faced	2	4.559651642614504e-05
pillars	2	4.559651642614504e-05
icicles	1	2.279825821307252e-05
Nile	2	4.559651642614504e-05
bubble	1	2.279825821307252e-05
weeping	15	0.00034197387319608784
scourge	1	2.279825821307252e-05
really	8	0.00018238606570458016
extremely	4	9.119303285229008e-05
embossed	1	2.279825821307252e-05
nature	1	2.279825821307252e-05
footprints	1	2.279825821307252e-05
prophesied	1	2.279825821307252e-05
tulip	2	4.559651642614504e-05
mourning	3	6.839477463921757e-05
joyously	1	2.279825821307252e-05
mood	1	2.279825821307252e-05
harps	2	4.559651642614504e-05
dost	6	0.00013678954927843514
mildew	1	2.279825821307252e-05
thanks	2	4.559651642614504e-05
recognition	1	2.279825821307252e-05
Loose	1	2.279825821307252e-05
fantastically	1	2.279825821307252e-05
wistfully	1	2.279825821307252e-05
cages	1	2.279825821307252e-05
forty	2	4.559651642614504e-05
remind	1	2.279825821307252e-05
rebuked	1	2.279825821307252e-05
died	7	0.00015958780749150765
caged	1	2.279825821307252e-05
boots	2	4.559651642614504e-05
Even	6	0.00013678954927843514
silly	2	4.559651642614504e-05
ringlet	1	2.279825821307252e-05
hand	53	0.0012083076852928436
began	16	0.0003647721314091603
alliance	1	2.279825821307252e-05
Philip	1	2.279825821307252e-05
Emperor	17	0.00038757038962223286
heir	1	2.279825821307252e-05
strew	1	2.279825821307252e-05
expect	1	2.279825821307252e-05
gladness	3	6.839477463921757e-05
broken	2	4.559651642614504e-05
stars	7	0.00015958780749150765
ceremonious	1	2.279825821307252e-05
desert	1	2.279825821307252e-05
hunger	4	9.119303285229008e-05
real	8	0.00018238606570458016
extreme	1	2.279825821307252e-05
Jewellers	1	2.279825821307252e-05
crossbeams	1	2.279825821307252e-05
comfort	1	2.279825821307252e-05
whatever	4	9.119303285229008e-05
mouldy	1	2.279825821307252e-05
arcade	1	2.279825821307252e-05
wonder	11	0.00025078084034379773
glare	2	4.559651642614504e-05
hostages	1	2.279825821307252e-05
forward	2	4.559651642614504e-05
itching	1	2.279825821307252e-05
portal	1	2.279825821307252e-05
bearing	3	6.839477463921757e-05
Because	1	2.279825821307252e-05
lateen	1	2.279825821307252e-05
shown	6	0.00013678954927843514
pebbles	1	2.279825821307252e-05
interlude	1	2.279825821307252e-05
Palace	7	0.00015958780749150765
priest	10	0.00022798258213072522
wept	9	0.0002051843239176527
beards	2	4.559651642614504e-05
beard	2	4.559651642614504e-05
bruised	1	2.279825821307252e-05
terrace	7	0.00015958780749150765
Glory	1	2.279825821307252e-05
nowhere	3	6.839477463921757e-05
mystical	1	2.279825821307252e-05
shows	1	2.279825821307252e-05
gazing	1	2.279825821307252e-05
reached	15	0.00034197387319608784
village	7	0.00015958780749150765
tell	19	0.0004331669060483779
orient	1	2.279825821307252e-05
gowns	1	2.279825821307252e-05
ebony	3	6.839477463921757e-05
twelve	2	4.559651642614504e-05
waving	4	9.119303285229008e-05
floating	2	4.559651642614504e-05
has	30	0.0006839477463921757
lance	1	2.279825821307252e-05
Mayor	1	2.279825821307252e-05
sudden	1	2.279825821307252e-05
ordained	1	2.279825821307252e-05
home	5	0.00011399129106536261
suffered	4	9.119303285229008e-05
retreated	1	2.279825821307252e-05
fast	3	6.839477463921757e-05
waved	2	4.559651642614504e-05
whole	17	0.00038757038962223286
outstripped	1	2.279825821307252e-05
Indian	1	2.279825821307252e-05
galbanum	1	2.279825821307252e-05
garments	1	2.279825821307252e-05
dogs	1	2.279825821307252e-05
appeared	2	4.559651642614504e-05
richly	2	4.559651642614504e-05
decorated	1	2.279825821307252e-05
strike	1	2.279825821307252e-05
vagrants	1	2.279825821307252e-05
kiss	4	9.119303285229008e-05
climbed	2	4.559651642614504e-05
gleamed	1	2.279825821307252e-05
crimson	2	4.559651642614504e-05
rang	1	2.279825821307252e-05
rode	5	0.00011399129106536261
part	7	0.00015958780749150765
negroes	11	0.00025078084034379773
punishment	2	4.559651642614504e-05
tithe	1	2.279825821307252e-05
beach	1	2.279825821307252e-05
ceremonies	2	4.559651642614504e-05
repaid	1	2.279825821307252e-05
playmate	2	4.559651642614504e-05
drag	1	2.279825821307252e-05
ware	1	2.279825821307252e-05
TAPLOW	1	2.279825821307252e-05
craftsmen	1	2.279825821307252e-05
could	33	0.0007523425210313932
wherever	4	9.119303285229008e-05
draw	3	6.839477463921757e-05
gangway	1	2.279825821307252e-05
cruel	12	0.00027357909855687027
buyer	1	2.279825821307252e-05
tarriest	1	2.279825821307252e-05
catkins	1	2.279825821307252e-05
longer	5	0.00011399129106536261
cost	1	2.279825821307252e-05
drums	1	2.279825821307252e-05
searched	3	6.839477463921757e-05
singers	1	2.279825821307252e-05
forget	1	2.279825821307252e-05
time	25	0.0005699564553268131
howls	1	2.279825821307252e-05
lifted	2	4.559651642614504e-05
marsh	2	4.559651642614504e-05
presented	1	2.279825821307252e-05
drank	2	4.559651642614504e-05
matter	7	0.00015958780749150765
trotting	1	2.279825821307252e-05
laden	1	2.279825821307252e-05
breath	5	0.00011399129106536261
two	20	0.00045596516426145043
Ice	1	2.279825821307252e-05
future	1	2.279825821307252e-05
flute	1	2.279825821307252e-05
lit	6	0.00013678954927843514
answered	82	0.0018694571734719468
liveries	1	2.279825821307252e-05
crooked	4	9.119303285229008e-05
mystery	1	2.279825821307252e-05
caparisoned	1	2.279825821307252e-05
tabernacle	1	2.279825821307252e-05
exaggerated	1	2.279825821307252e-05
should	29	0.0006611494881791031
Suddenly	2	4.559651642614504e-05
lie	3	6.839477463921757e-05
panels	1	2.279825821307252e-05
tells	1	2.279825821307252e-05
elephant	2	4.559651642614504e-05
Wilt	4	9.119303285229008e-05
audience	2	4.559651642614504e-05
fowler	1	2.279825821307252e-05
caravan	2	4.559651642614504e-05
panting	2	4.559651642614504e-05
Sandals	1	2.279825821307252e-05
strung	1	2.279825821307252e-05
parted	1	2.279825821307252e-05
mackerel	1	2.279825821307252e-05
silent	2	4.559651642614504e-05
grove	1	2.279825821307252e-05
travelled	1	2.279825821307252e-05
motioned	1	2.279825821307252e-05
knowest	6	0.00013678954927843514
Dwarf	16	0.0003647721314091603
merchandise	2	4.559651642614504e-05
sugar	1	2.279825821307252e-05
mouldering	1	2.279825821307252e-05
mirror	10	0.00022798258213072522
needle	1	2.279825821307252e-05
mule	1	2.279825821307252e-05
leaned	5	0.00011399129106536261
doorway	2	4.559651642614504e-05
beyond	3	6.839477463921757e-05
useless	1	2.279825821307252e-05
walks	3	6.839477463921757e-05
tremble	1	2.279825821307252e-05
primroses	1	2.279825821307252e-05
swinging	1	2.279825821307252e-05
mantles	1	2.279825821307252e-05
brow	2	4.559651642614504e-05
musicians	2	4.559651642614504e-05
masters	1	2.279825821307252e-05
messenger	1	2.279825821307252e-05
prolonged	1	2.279825821307252e-05
whisper	3	6.839477463921757e-05
slapped	1	2.279825821307252e-05
perchance	1	2.279825821307252e-05
listless	1	2.279825821307252e-05
chattered	4	9.119303285229008e-05
He	88	0.002006246722750382
horned	3	6.839477463921757e-05
nine	5	0.00011399129106536261
nobly	1	2.279825821307252e-05
evil	32	0.0007295442628183206
Much	1	2.279825821307252e-05
and	1829	0.04169801427170964
spiced	1	2.279825821307252e-05
delightful	2	4.559651642614504e-05
bossy	1	2.279825821307252e-05
thing	27	0.000615552971752958
rule	2	4.559651642614504e-05
thine	15	0.00034197387319608784
wines	1	2.279825821307252e-05
grave	7	0.00015958780749150765
toiling	1	2.279825821307252e-05
drivers	1	2.279825821307252e-05
spices	2	4.559651642614504e-05
haunted	1	2.279825821307252e-05
noble	2	4.559651642614504e-05
Papal	2	4.559651642614504e-05
We	13	0.00029637735676994276
slay	13	0.00029637735676994276
guarding	1	2.279825821307252e-05
milk	4	9.119303285229008e-05
Flowers	2	4.559651642614504e-05
am	33	0.0007523425210313932
although	1	2.279825821307252e-05
an	45	0.0010259216195882635
parent	1	2.279825821307252e-05
lived	4	9.119303285229008e-05
recently	1	2.279825821307252e-05
at	195	0.004445660351549142
people	24	0.0005471581971137405
chaunting	1	2.279825821307252e-05
whirled	3	6.839477463921757e-05
quite	21	0.00047876342247452297
lanterns	1	2.279825821307252e-05
t	4	9.119303285229008e-05
Sin	1	2.279825821307252e-05
screens	1	2.279825821307252e-05
deathbed	1	2.279825821307252e-05
drooped	3	6.839477463921757e-05
granite	1	2.279825821307252e-05
accursed	4	9.119303285229008e-05
charming	2	4.559651642614504e-05
Perhaps	3	6.839477463921757e-05
clung	2	4.559651642614504e-05
piece	27	0.000615552971752958
passion	3	6.839477463921757e-05
wages	1	2.279825821307252e-05
procession	2	4.559651642614504e-05
placed	9	0.0002051843239176527
Ormuz	1	2.279825821307252e-05
Fish	1	2.279825821307252e-05
pall	1	2.279825821307252e-05
hyacinths	1	2.279825821307252e-05
handsome	2	4.559651642614504e-05
That	2	4.559651642614504e-05
birds	15	0.00034197387319608784
piteously	1	2.279825821307252e-05
corset	1	2.279825821307252e-05
safe	1	2.279825821307252e-05
Highness	1	2.279825821307252e-05
provided	1	2.279825821307252e-05
cup	12	0.00027357909855687027
understand	1	2.279825821307252e-05
palace	18	0.0004103686478353054
cut	4	9.119303285229008e-05
winding	1	2.279825821307252e-05
splendid	5	0.00011399129106536261
rafts	1	2.279825821307252e-05
perfectly	1	2.279825821307252e-05
highway	1	2.279825821307252e-05
god	19	0.0004331669060483779
chamber	12	0.00027357909855687027
circled	2	4.559651642614504e-05
nice	1	2.279825821307252e-05
angels	1	2.279825821307252e-05
mantle	1	2.279825821307252e-05
danced	2	4.559651642614504e-05
statues	2	4.559651642614504e-05
daylight	1	2.279825821307252e-05
disdain	2	4.559651642614504e-05
dances	10	0.00022798258213072522
fowls	1	2.279825821307252e-05
deacons	1	2.279825821307252e-05
Sayest	1	2.279825821307252e-05
wagging	1	2.279825821307252e-05
clutch	1	2.279825821307252e-05
heretics	1	2.279825821307252e-05
equals	1	2.279825821307252e-05
showed	7	0.00015958780749150765
be	98	0.0022342293048811072
forms	1	2.279825821307252e-05
Him	3	6.839477463921757e-05
flitted	1	2.279825821307252e-05
lengthened	1	2.279825821307252e-05
Fontainebleau	1	2.279825821307252e-05
crystal	5	0.00011399129106536261
thrust	5	0.00011399129106536261
opium	1	2.279825821307252e-05
understood	1	2.279825821307252e-05
repeated	2	4.559651642614504e-05
care	7	0.00015958780749150765
waked	1	2.279825821307252e-05
leman	3	6.839477463921757e-05
streamed	1	2.279825821307252e-05
wind	15	0.00034197387319608784
waggons	2	4.559651642614504e-05
the	2422	0.05521738139206165
doors	3	6.839477463921757e-05
trumpet	1	2.279825821307252e-05
sunken	1	2.279825821307252e-05
love	41	0.0009347285867359734
value	3	6.839477463921757e-05
snakes	2	4.559651642614504e-05
thy	75	0.001709869365980439
Two	2	4.559651642614504e-05
creeps	1	2.279825821307252e-05
hat	2	4.559651642614504e-05
flushed	1	2.279825821307252e-05
circlet	1	2.279825821307252e-05
Nuncio	2	4.559651642614504e-05
glass	4	9.119303285229008e-05
waste	1	2.279825821307252e-05
blue	15	0.00034197387319608784
very	16	0.0003647721314091603
scarf	3	6.839477463921757e-05
live	8	0.00018238606570458016
had	235	0.005357590680072043
banished	1	2.279825821307252e-05
Like	2	4.559651642614504e-05
Canst	1	2.279825821307252e-05
hold	3	6.839477463921757e-05
fleet	1	2.279825821307252e-05
sovereigns	1	2.279825821307252e-05
bidding	6	0.00013678954927843514
BROOKE	1	2.279825821307252e-05
porcelain	1	2.279825821307252e-05
eyebrows	1	2.279825821307252e-05
bordered	1	2.279825821307252e-05
sold	1	2.279825821307252e-05
playing	2	4.559651642614504e-05
motionless	1	2.279825821307252e-05
gerfalcon	1	2.279825821307252e-05
matchlocks	1	2.279825821307252e-05
sewing	1	2.279825821307252e-05
enamel	3	6.839477463921757e-05
wrist	1	2.279825821307252e-05
spy	1	2.279825821307252e-05
holy	3	6.839477463921757e-05
theory	1	2.279825821307252e-05
Bedouins	1	2.279825821307252e-05
lieth	1	2.279825821307252e-05
promised	1	2.279825821307252e-05
peer	1	2.279825821307252e-05
followed	13	0.00029637735676994276
arrived	1	2.279825821307252e-05
ostentatious	1	2.279825821307252e-05
threaded	1	2.279825821307252e-05
laughter	4	9.119303285229008e-05
gavest	3	6.839477463921757e-05
ribands	2	4.559651642614504e-05
happy	5	0.00011399129106536261
sounded	1	2.279825821307252e-05
dreamed	3	6.839477463921757e-05
blind	3	6.839477463921757e-05
reina	2	4.559651642614504e-05
looms	1	2.279825821307252e-05
s	73	0.001664272849554294
shrieking	1	2.279825821307252e-05
Weet	1	2.279825821307252e-05
oars	2	4.559651642614504e-05
testing	1	2.279825821307252e-05
apparelled	1	2.279825821307252e-05
rise	4	9.119303285229008e-05
dawn	9	0.0002051843239176527
express	1	2.279825821307252e-05
bred	1	2.279825821307252e-05
churchyard	1	2.279825821307252e-05
breasts	4	9.119303285229008e-05
fern	1	2.279825821307252e-05
screamed	3	6.839477463921757e-05
having	11	0.00025078084034379773
exception	1	2.279825821307252e-05
banks	2	4.559651642614504e-05
fight	4	9.119303285229008e-05
affected	2	4.559651642614504e-05
rate	1	2.279825821307252e-05
Catholic	1	2.279825821307252e-05
faggots	2	4.559651642614504e-05
Apes	1	2.279825821307252e-05
anybody	1	2.279825821307252e-05
weaving	1	2.279825821307252e-05
Holy	3	6.839477463921757e-05
possession	1	2.279825821307252e-05
embalmers	1	2.279825821307252e-05
much	25	0.0005699564553268131
drink	7	0.00015958780749150765
perilous	1	2.279825821307252e-05
Indies	1	2.279825821307252e-05
smiling	6	0.00013678954927843514
desiring	2	4.559651642614504e-05
Love	6	0.00013678954927843514
loathsome	2	4.559651642614504e-05
arras	1	2.279825821307252e-05
bounds	1	2.279825821307252e-05
showest	1	2.279825821307252e-05
wisdom	1	2.279825821307252e-05
Upon	1	2.279825821307252e-05
keenly	1	2.279825821307252e-05

	3501	0.0798167020039669
Poverty	1	2.279825821307252e-05
coils	1	2.279825821307252e-05
islands	1	2.279825821307252e-05
yet	9	0.0002051843239176527
shoulder	2	4.559651642614504e-05
open	10	0.00022798258213072522
track	1	2.279825821307252e-05
married	2	4.559651642614504e-05
balcony	2	4.559651642614504e-05
edge	1	2.279825821307252e-05
Follow	1	2.279825821307252e-05
their	169	0.003852905638009256
provinces	1	2.279825821307252e-05
loosed	1	2.279825821307252e-05
balls	1	2.279825821307252e-05
OF	5	0.00011399129106536261
pound	1	2.279825821307252e-05
Asturias	1	2.279825821307252e-05
